farm_id,timestamp,temperature_c,sunlight_hours,color_intensity,ph,nutrients_mg_l,co2_ppm,dissolved_oxygen_mg_l,water_quality_index,current_biomass_kg_m2,future_biomass_kg_m2
9,2025-02-27,31.109,8.391,255.0,7.953,57.127,387.514,10.207,85.755,4.392,4.4329
9,2025-02-28,33.339,7.767,255.0,7.82,88.401,359.138,10.21,87.674,4.4329,4.4642
9,2025-03-01,31.066,8.468,255.0,7.961,66.192,322.336,10.157,85.457,4.4642,4.452
9,2025-03-02,,9.961,255.0,7.744,52.406,358.68,11.197,91.551,4.452,4.4463
9,2025-03-03,32.209,8.075,255.0,7.671,63.317,505.155,10.221,92.21,4.4463,4.4829
9,2025-03-04,32.806,9.176,255.0,7.658,73.636,436.628,11.051,85.706,4.4829,4.5044
9,2025-03-05,32.37,9.145,255.0,7.352,59.169,461.772,10.102,90.775,4.5044,4.5735
9,2025-03-06,34.024,8.876,255.0,7.524,76.344,487.305,11.432,90.456,4.5735,4.5979
9,2025-03-07,32.217,8.34,255.0,7.549,61.212,446.198,10.528,84.469,4.5979,4.6277
9,2025-03-08,31.688,9.26,255.0,7.747,69.841,442.103,10.944,84.873,4.6277,4.6449
9,2025-03-09,31.753,8.835,255.0,7.486,59.368,474.869,11.705,92.321,4.6449,4.703
9,2025-03-10,33.092,8.816,255.0,7.175,62.136,510.809,10.394,86.724,4.703,4.7277
9,2025-03-11,33.506,9.546,255.0,7.669,54.836,444.51,11.407,90.983,4.7277,4.7523
9,2025-03-12,32.974,9.779,255.0,7.393,60.814,496.363,11.104,89.839,4.7523,4.7815
9,2025-03-13,32.653,9.09,255.0,7.378,59.875,438.004,11.519,85.363,4.7815,4.7577
9,2025-03-14,33.014,9.154,255.0,6.84,62.347,440.413,11.158,85.813,4.7577,4.7394
9,2025-03-15,31.753,9.9,255.0,7.307,75.384,458.315,11.21,88.058,4.7394,4.7684
9,2025-03-16,32.563,9.714,255.0,6.744,56.178,422.773,11.302,87.764,4.7684,4.7638
9,2025-03-17,32.392,8.053,255.0,6.942,61.948,418.422,11.18,88.353,4.7638,4.7381
9,2025-03-18,31.343,8.609,255.0,,51.116,,11.203,85.144,4.7381,4.7411
9,2025-03-19,32.46,8.696,255.0,7.111,62.413,497.944,11.164,87.986,4.7411,4.7488
9,2025-03-20,30.852,8.678,255.0,7.055,64.003,450.608,11.473,88.502,4.7488,4.7816
9,2025-03-21,32.071,10.144,255.0,7.022,62.177,468.359,11.645,83.202,4.7816,4.8481
9,2025-03-22,29.644,9.149,255.0,7.214,51.822,382.024,10.556,92.119,4.8481,4.8641
9,2025-03-23,31.853,9.488,255.0,7.017,53.875,489.677,10.452,87.725,4.8641,4.9087
9,2025-03-24,32.083,8.592,255.0,,55.587,404.798,11.186,85.951,4.9087,4.9678
9,2025-03-25,32.187,10.225,255.0,6.706,71.517,396.138,11.038,84.016,4.9678,4.9418
9,2025-03-26,30.517,8.963,255.0,7.243,64.044,361.605,11.494,83.231,4.9418,4.9834
9,2025-03-27,31.846,8.939,255.0,6.983,80.972,338.006,10.52,87.185,4.9834,5.0272
9,2025-03-28,31.321,10.119,255.0,7.295,68.983,398.733,11.261,86.912,5.0272,5.0721
9,2025-03-29,31.106,8.22,255.0,7.254,67.98,353.776,10.509,85.851,5.0721,5.0981
9,2025-03-30,32.698,9.593,255.0,7.681,75.416,323.592,11.242,88.775,5.0981,5.1538
9,2025-03-31,31.229,10.195,255.0,7.343,69.261,335.967,12.133,88.944,5.1538,5.1602
9,2025-04-01,31.266,8.788,255.0,7.414,69.141,325.709,11.585,91.921,5.1602,5.1478
9,2025-04-02,34.423,9.364,255.0,7.463,85.436,364.629,10.373,86.163,5.1478,5.1279
9,2025-04-03,33.985,10.307,255.0,7.495,81.452,340.645,11.683,90.444,5.1279,5.1573
9,2025-04-04,33.215,8.8,255.0,7.452,93.221,297.306,10.884,91.824,5.1573,5.1667
9,2025-04-05,33.428,9.587,255.0,7.571,75.05,363.788,11.269,89.099,5.1667,5.1493
9,2025-04-06,34.561,9.118,255.0,7.774,85.576,418.906,11.106,86.123,5.1493,5.1351
9,2025-04-07,34.431,8.523,255.0,7.804,81.223,299.562,11.505,78.64,5.1351,5.148
9,2025-04-08,31.36,9.6,255.0,7.57,81.577,416.742,11.384,86.717,5.148,5.242
9,2025-04-09,34.061,8.669,255.0,7.627,75.367,363.381,11.625,86.994,5.242,5.2655
9,2025-04-10,33.2,9.677,255.0,7.689,94.044,357.53,10.83,89.667,5.2655,5.2863
9,2025-04-11,34.278,7.744,255.0,7.756,73.528,335.552,10.005,86.712,5.2863,5.322
9,2025-04-12,33.397,8.932,255.0,7.514,85.486,483.146,10.703,86.169,5.322,5.3792
9,2025-04-13,34.038,8.957,255.0,,77.071,411.894,11.49,87.49,5.3792,5.3765
9,2025-04-14,30.563,11.087,255.0,7.778,88.737,405.097,11.376,87.629,5.3765,5.4302
9,2025-04-15,33.64,,255.0,7.77,94.956,455.878,10.45,86.791,5.4302,5.4457
9,2025-04-16,34.211,9.966,255.0,7.63,74.508,463.913,12.057,83.454,5.4457,5.411
9,2025-04-17,31.735,8.084,255.0,7.777,76.439,500.789,10.395,85.63,5.411,5.4558
9,2025-04-18,32.303,9.892,255.0,7.761,83.141,488.116,11.765,89.49,5.4558,5.4847
9,2025-04-19,29.945,9.458,255.0,7.899,85.568,451.608,11.484,87.916,5.4847,5.5045
9,2025-04-20,32.669,8.392,255.0,7.498,84.874,463.831,10.812,87.982,5.5045,5.541
9,2025-04-21,31.391,9.259,255.0,7.359,66.095,514.234,11.636,88.667,5.541,5.5645
9,2025-04-22,28.605,9.023,255.0,7.131,76.958,525.64,10.783,86.101,5.5645,5.6275
9,2025-04-23,30.926,8.473,255.0,7.589,93.257,520.605,10.763,87.266,5.6275,5.683
9,2025-04-24,31.884,9.876,255.0,7.165,75.548,515.12,11.287,86.932,5.683,5.7396
9,2025-04-25,31.371,9.342,255.0,7.397,69.67,432.751,10.503,,5.7396,5.7936
9,2025-04-26,30.179,9.223,255.0,7.294,79.202,495.799,10.818,89.006,5.7936,5.7941
9,2025-04-27,32.843,8.877,255.0,7.423,64.278,430.468,10.749,88.445,5.7941,5.8294
9,2025-04-28,30.767,9.154,255.0,7.043,77.891,404.273,10.75,86.215,5.8294,5.879
9,2025-04-29,30.585,9.688,255.0,7.25,68.278,465.163,11.386,88.079,5.879,5.9636
9,2025-04-30,31.187,8.232,255.0,7.033,61.942,402.554,11.055,89.68,5.9636,5.9705
9,2025-05-01,31.397,8.964,255.0,7.404,58.414,474.563,10.968,91.82,5.9705,5.9978
9,2025-05-02,32.021,9.974,255.0,7.104,64.595,431.2,11.092,88.188,5.9978,6.0584
9,2025-05-03,32.654,9.539,255.0,,67.213,391.766,10.646,86.826,6.0584,6.0789
9,2025-05-04,33.838,7.784,255.0,7.047,60.376,317.705,10.915,88.753,6.0789,6.0969
9,2025-05-05,31.662,9.381,255.0,7.281,57.676,407.093,10.162,91.364,6.0969,6.0613
9,2025-05-06,33.019,7.614,255.0,6.945,65.226,363.222,10.992,87.19,6.0613,6.0962
9,2025-05-07,32.349,8.97,255.0,7.086,59.696,400.35,10.736,85.229,6.0962,6.0579
9,2025-05-08,34.168,8.339,255.0,7.042,70.923,347.772,10.984,83.62,6.0579,6.061
9,2025-05-09,31.611,8.238,255.0,7.414,55.919,312.264,10.512,87.98,6.061,6.0919
9,2025-05-10,,9.386,255.0,7.091,74.688,326.004,11.832,85.803,6.0919,6.0645
9,2025-05-11,32.664,9.728,255.0,6.968,54.356,354.215,11.376,85.618,6.0645,6.0814
9,2025-05-12,32.807,9.239,255.0,7.219,53.574,351.018,11.265,84.248,6.0814,6.1035
9,2025-05-13,31.828,7.503,255.0,7.142,56.624,360.615,11.545,87.756,6.1035,6.1142
9,2025-05-14,31.638,9.384,255.0,7.527,72.055,362.572,11.223,91.371,6.1142,6.1507
9,2025-05-15,31.083,7.342,255.0,7.58,67.917,265.179,10.755,86.825,6.1507,6.1732
9,2025-05-16,29.655,8.832,255.0,7.238,55.614,384.359,11.15,91.403,6.1732,6.184
9,2025-05-17,31.337,8.208,255.0,7.393,68.938,356.867,10.474,84.38,6.184,6.203
9,2025-05-18,31.011,9.11,255.0,7.693,64.789,357.567,10.601,86.026,6.203,6.2132
9,2025-05-19,30.423,9.775,255.0,7.462,58.486,364.721,10.759,91.151,6.2132,6.2345
9,2025-05-20,29.293,7.898,255.0,7.767,81.852,337.109,11.024,86.685,6.2345,6.2281
9,2025-05-21,29.861,8.417,255.0,7.744,70.763,400.901,10.74,91.231,6.2281,6.2932
9,2025-05-22,30.091,9.301,255.0,7.477,76.651,422.874,10.65,87.267,6.2932,6.3413
9,2025-05-23,28.97,8.971,255.0,7.593,74.053,406.308,11.218,87.469,6.3413,6.4006
9,2025-05-24,29.042,9.352,255.0,7.464,86.268,398.063,11.745,91.495,6.4006,6.4627
9,2025-05-25,29.134,9.043,255.0,7.553,74.985,431.772,10.551,85.078,6.4627,6.526
9,2025-05-26,28.506,8.638,255.0,7.628,86.174,448.413,11.381,83.342,6.526,6.6086
9,2025-05-27,29.203,8.181,255.0,7.722,83.431,417.889,10.997,88.18,6.6086,6.6566
9,2025-05-28,29.512,9.694,255.0,7.811,72.763,452.026,10.847,82.491,6.6566,6.7076
9,2025-05-29,30.864,9.204,255.0,7.532,74.811,440.001,9.98,87.258,6.7076,6.7477
9,2025-05-30,28.482,7.89,255.0,7.665,86.709,470.502,10.836,87.305,6.7477,6.789
9,2025-05-31,29.233,7.576,255.0,,80.08,353.382,10.626,89.658,6.789,6.8365
9,2025-06-01,29.878,6.946,255.0,8.027,81.362,487.041,9.845,86.076,6.8365,6.8356
9,2025-06-02,31.939,8.989,255.0,,82.324,452.318,11.509,88.803,6.8356,6.8428
9,2025-06-03,28.804,8.395,255.0,7.561,91.997,510.958,10.795,87.483,6.8428,6.9509
9,2025-06-04,30.426,8.772,255.0,7.776,79.967,442.894,12.058,88.736,6.9509,7.0256
9,2025-06-05,30.238,8.548,255.0,7.417,83.881,456.395,10.508,88.509,7.0256,7.0954
9,2025-06-06,30.26,7.089,255.0,7.585,88.38,537.599,10.198,88.058,7.0954,7.1766
9,2025-06-07,31.488,8.488,255.0,7.418,89.577,447.652,10.24,84.109,7.1766,7.2195
9,2025-06-08,32.917,8.153,255.0,7.384,80.457,462.468,10.795,86.228,7.2195,7.2315
9,2025-06-09,29.463,8.047,255.0,7.353,79.241,481.505,11.143,87.297,7.2315,7.2841
9,2025-06-10,29.983,8.136,255.0,7.209,74.726,421.1,10.503,86.941,7.2841,7.3175
9,2025-06-11,29.953,7.873,255.0,7.301,76.238,370.838,10.142,86.071,7.3175,7.3085
9,2025-06-12,30.11,9.014,255.0,7.295,,337.905,11.143,83.729,7.3085,7.3219
9,2025-06-13,27.019,9.129,255.0,6.931,76.803,382.826,10.896,88.288,7.3219,7.3552
9,2025-06-14,29.29,7.099,255.0,7.167,70.782,336.461,10.325,86.52,7.3552,7.3881
9,2025-06-15,27.204,8.553,255.0,7.148,72.839,363.227,11.195,86.724,7.3881,7.4569
9,2025-06-16,28.409,7.845,255.0,7.042,71.462,364.125,10.84,83.97,7.4569,7.5027
9,2025-06-17,28.534,7.884,255.0,7.156,83.435,350.702,10.558,92.876,7.5027,7.5119
9,2025-06-18,28.526,8.226,255.0,6.934,65.256,355.496,10.675,84.035,7.5119,7.524
9,2025-06-19,27.312,8.259,255.0,6.733,63.829,326.056,11.313,92.698,7.524,7.5335
9,2025-06-20,24.692,8.517,255.0,7.136,72.231,297.083,11.724,91.227,7.5335,7.575
9,2025-06-21,26.992,8.429,255.0,6.832,52.991,295.576,,85.338,7.575,7.5765
9,2025-06-22,26.767,6.994,255.0,6.857,67.894,322.066,10.15,88.346,7.5765,7.586
9,2025-06-23,28.515,8.077,255.0,7.234,73.733,368.96,10.274,90.393,7.586,7.6285
9,2025-06-24,26.793,8.563,255.0,7.211,55.488,421.337,11.229,86.247,7.6285,7.68
9,2025-06-25,25.65,8.292,255.0,7.367,59.561,328.148,10.52,85.399,7.68,7.7112
9,2025-06-26,27.45,7.118,255.0,7.366,56.216,390.654,9.534,91.841,7.7112,7.752
9,2025-06-27,27.493,6.781,255.0,7.408,58.411,359.024,9.75,92.005,7.752,7.7871
9,2025-06-28,26.314,8.403,255.0,7.721,57.117,384.092,10.608,89.966,7.7871,7.836
9,2025-06-29,26.684,9.179,255.0,6.957,63.568,389.033,11.11,87.876,7.836,7.8596
9,2025-06-30,27.645,8.802,255.0,6.902,73.403,489.715,10.173,87.213,7.8596,7.9055
9,2025-07-01,29.068,7.807,255.0,7.083,69.301,433.326,11.173,83.562,7.9055,7.9297
9,2025-07-02,28.869,8.644,255.0,7.366,57.172,,10.641,89.601,7.9297,7.9825
9,2025-07-03,26.792,6.898,255.0,7.476,56.206,422.015,10.341,92.554,7.9825,7.9844
9,2025-07-04,27.759,6.858,255.0,7.291,67.633,445.559,10.166,82.979,7.9844,7.9778
9,2025-07-05,27.782,7.517,255.0,7.649,55.83,422.163,10.296,88.438,7.9778,7.9822
9,2025-07-06,26.915,6.931,255.0,7.579,53.276,444.665,10.675,86.91,7.9822,7.9508
9,2025-07-07,29.604,8.158,255.0,7.741,69.711,485.727,10.637,84.237,7.9508,7.9744
9,2025-07-08,27.291,7.356,255.0,7.724,66.34,488.941,10.051,87.46,7.9744,7.9915
9,2025-07-09,28.974,7.285,255.0,8.021,53.444,499.813,9.878,85.268,7.9915,8.0009
9,2025-07-10,29.929,,255.0,7.619,67.813,470.997,10.808,86.807,8.0009,8.0387
9,2025-07-11,27.168,7.967,255.0,7.425,65.945,455.451,9.978,85.835,8.0387,8.0682
9,2025-07-12,27.147,7.587,255.0,7.674,77.531,465.964,9.538,86.619,8.0682,8.0228
9,2025-07-13,27.707,7.107,255.0,7.532,60.966,502.891,10.596,86.131,8.0228,8.0605
9,2025-07-14,26.482,7.542,255.0,7.623,68.137,472.576,10.829,90.876,8.0605,8.1284
9,2025-07-15,27.639,,255.0,7.597,81.07,417.812,11.585,85.196,8.1284,8.2035
9,2025-07-16,25.943,5.65,255.0,7.505,74.198,480.972,9.462,87.935,8.2035,8.2719
9,2025-07-17,24.775,7.607,255.0,7.896,64.985,454.744,10.548,86.366,8.2719,8.27
9,2025-07-18,24.899,6.766,255.0,8.024,69.786,466.883,10.853,84.487,8.27,8.2565
9,2025-07-19,22.554,6.446,255.0,7.462,72.173,420.11,9.903,84.734,8.2565,8.2951
9,2025-07-20,25.659,6.784,255.0,7.681,72.257,407.861,10.232,86.588,8.2951,8.3373
9,2025-07-21,23.308,6.572,255.0,7.663,81.994,415.08,9.296,84.477,8.3373,8.364
9,2025-07-22,24.248,6.575,255.0,7.333,80.873,354.168,10.0,84.295,8.364,8.3819
9,2025-07-23,24.489,7.117,255.0,7.175,67.297,387.049,9.348,89.851,8.3819,8.4494
9,2025-07-24,22.907,7.173,255.0,7.195,80.14,383.698,10.615,90.026,8.4494,8.4841
9,2025-07-25,23.267,7.274,255.0,7.219,89.022,372.028,10.553,88.261,8.4841,8.4749
9,2025-07-26,22.372,7.484,255.0,7.478,81.977,388.13,9.635,86.137,8.4749,8.4399
9,2025-07-27,22.514,6.874,255.0,7.085,80.89,338.518,9.516,86.725,8.4399,8.4301
9,2025-07-28,23.673,6.592,255.0,7.304,83.037,279.723,9.429,90.028,8.4301,8.4365
9,2025-07-29,26.253,7.149,255.0,6.737,94.041,348.337,10.383,87.515,8.4365,8.4416
9,2025-07-30,23.011,6.906,255.0,6.848,96.716,328.026,10.084,85.167,8.4416,8.4568
9,2025-07-31,23.979,6.969,255.0,7.088,83.246,313.705,11.178,90.274,8.4568,8.4938
9,2025-08-01,25.113,6.38,255.0,6.585,75.145,416.816,10.393,,8.4938,8.5123
9,2025-08-02,24.67,7.086,255.0,6.852,79.858,374.748,11.056,85.267,8.5123,8.5443
9,2025-08-03,23.794,5.739,255.0,7.098,97.349,318.422,9.416,87.609,8.5443,8.5071
9,2025-08-04,25.922,6.675,255.0,7.121,81.08,406.974,9.777,84.743,8.5071,8.4683
9,2025-08-05,24.989,6.466,255.0,7.047,70.404,319.798,10.341,90.737,8.4683,8.4538
9,2025-08-06,23.331,,255.0,7.265,60.656,284.9,10.28,88.283,8.4538,8.4591
9,2025-08-07,24.79,6.486,255.0,6.948,79.208,355.588,9.578,82.422,8.4591,8.4862
9,2025-08-08,24.583,6.195,255.0,7.366,85.334,450.113,10.803,87.985,8.4862,8.4924
9,2025-08-09,25.303,7.425,255.0,6.986,78.732,372.371,10.275,86.77,8.4924,8.5547
9,2025-08-10,24.983,6.092,255.0,7.107,74.331,380.575,9.804,81.355,8.5547,8.561
9,2025-08-11,23.086,6.101,255.0,7.459,82.685,403.36,9.981,84.0,8.561,8.5761
9,2025-08-12,25.484,7.179,255.0,7.341,66.603,480.208,10.078,88.94,8.5761,8.6475
9,2025-08-13,23.036,6.962,255.0,7.336,75.598,499.442,9.231,87.572,8.6475,8.6688
9,2025-08-14,24.017,5.968,255.0,7.306,71.676,407.455,9.836,85.667,8.6688,8.6456
9,2025-08-15,,5.749,,7.395,78.542,489.867,9.371,86.623,8.6456,8.6235
9,2025-08-16,22.721,5.828,255.0,7.466,73.27,443.838,10.061,93.223,8.6235,8.6295
9,2025-08-17,23.571,5.454,255.0,7.816,61.09,548.738,9.131,88.772,8.6295,8.6316
9,2025-08-18,21.081,5.199,255.0,7.802,56.598,451.173,8.956,89.917,8.6316,8.6651
9,2025-08-19,21.162,7.132,255.0,7.482,58.826,454.844,9.911,87.421,8.6651,8.6744
9,2025-08-20,19.173,6.326,255.0,7.464,58.444,457.407,10.271,88.882,8.6744,8.6574
9,2025-08-21,22.45,7.401,255.0,7.685,51.078,454.359,10.582,,8.6574,8.6404
9,2025-08-22,21.697,5.051,255.0,7.708,62.149,460.498,8.804,89.802,8.6404,8.6477
9,2025-08-23,22.325,6.217,255.0,7.954,52.982,444.189,9.59,95.058,8.6477,8.6681
9,2025-08-24,22.293,6.141,255.0,7.934,47.382,475.681,9.956,89.415,8.6681,8.644
9,2025-08-25,20.71,6.432,255.0,7.846,53.52,525.725,10.023,87.288,8.644,8.6692
9,2025-08-26,22.249,7.371,255.0,7.53,49.198,424.361,10.566,86.524,8.6692,8.6643
9,2025-08-27,23.103,5.449,255.0,7.953,69.606,421.042,9.672,87.528,8.6643,8.7008
9,2025-08-28,23.179,6.372,255.0,7.844,51.298,429.165,9.372,87.011,8.7008,8.7051
9,2025-08-29,19.897,5.263,255.0,7.808,56.725,447.313,8.825,87.977,8.7051,8.7257
9,2025-08-30,21.945,6.524,255.0,7.947,45.055,410.726,9.123,84.683,8.7257,8.7258
9,2025-08-31,23.167,6.596,255.0,7.691,66.288,360.233,10.444,79.092,8.7258,8.7655
9,2025-09-01,23.708,7.507,255.0,7.281,67.773,392.069,10.488,84.748,8.7655,8.7837
9,2025-09-02,22.408,5.883,255.0,7.328,60.421,410.887,10.089,89.624,8.7837,8.8125
9,2025-09-03,22.556,6.154,255.0,7.715,54.518,319.497,9.121,82.805,8.8125,8.8021
9,2025-09-04,24.769,5.595,255.0,7.2,66.426,353.128,9.166,86.071,8.8021,8.7738
9,2025-09-05,21.601,6.214,255.0,7.314,77.304,347.338,9.751,89.619,8.7738,8.7856
9,2025-09-06,22.859,6.593,255.0,7.259,68.925,334.581,10.153,86.964,8.7856,8.8346
9,2025-09-07,22.847,6.143,255.0,7.739,71.72,257.903,9.464,84.226,8.8346,8.8356
9,2025-09-08,24.056,6.276,255.0,7.39,,358.372,10.439,84.245,8.8356,8.8521
9,2025-09-09,22.906,6.842,255.0,7.367,74.543,368.624,10.423,87.89,8.8521,8.8839
9,2025-09-10,21.843,5.774,255.0,6.986,78.192,384.178,9.177,86.685,8.8839,8.9127
9,2025-09-11,23.752,5.478,255.0,6.6,82.495,345.347,9.487,88.843,8.9127,8.898
9,2025-09-12,21.709,6.145,255.0,7.282,87.182,362.248,9.7,89.815,8.898,8.9372
9,2025-09-13,21.995,5.633,255.0,6.923,81.413,344.191,9.492,82.783,8.9372,8.9245
9,2025-09-14,21.924,5.596,255.0,6.599,75.329,310.368,9.049,88.885,8.9245,8.9323
9,2025-09-15,,5.284,255.0,6.884,81.599,384.85,8.602,89.73,8.9323,8.9427
9,2025-09-16,19.815,5.444,255.0,6.822,76.693,372.156,8.933,87.5,8.9427,9.0107
9,2025-09-17,21.713,6.581,255.0,6.732,67.608,379.008,10.766,92.795,9.0107,8.9969
9,2025-09-18,21.158,5.612,255.0,7.024,86.563,495.165,10.113,91.791,8.9969,9.026
9,2025-09-19,19.541,6.917,255.0,7.311,87.015,385.083,9.895,86.58,9.026,9.0372
9,2025-09-20,21.839,6.864,255.0,6.933,86.643,438.226,10.046,89.329,9.0372,9.0254
9,2025-09-21,20.258,5.486,255.0,6.979,83.101,387.267,9.682,90.52,9.0254,9.0499
9,2025-09-22,20.591,5.01,255.0,7.501,,443.102,8.909,91.55,9.0499,9.1152
9,2025-09-23,20.559,5.188,255.0,6.867,91.746,422.801,9.146,89.888,9.1152,9.1006
9,2025-09-24,20.203,4.487,255.0,6.845,89.263,490.85,9.18,87.234,9.1006,9.1379
9,2025-09-25,19.048,5.384,255.0,7.287,83.675,467.19,9.189,88.88,9.1379,9.1349
9,2025-09-26,21.471,5.476,255.0,7.304,84.796,411.226,8.714,87.967,9.1349,9.1236
9,2025-09-27,21.838,5.014,255.0,6.917,94.349,519.245,9.795,84.144,9.1236,9.0938
9,2025-09-28,21.451,5.46,255.0,7.206,85.594,470.243,10.232,87.669,9.0938,9.0514
9,2025-09-29,23.851,5.451,255.0,7.492,81.33,529.563,8.595,91.033,9.0514,9.0613
9,2025-09-30,22.404,5.441,255.0,7.193,84.394,487.591,9.569,88.665,9.0613,9.1032
9,2025-10-01,22.214,6.079,255.0,7.493,86.645,479.871,9.697,90.677,9.1032,9.1021
9,2025-10-02,21.779,5.962,255.0,7.642,78.077,446.881,9.672,88.186,9.1021,9.1334
9,2025-10-03,23.153,5.714,255.0,7.203,75.417,488.041,9.445,88.258,9.1334,9.1447
9,2025-10-04,24.046,6.252,255.0,7.427,64.061,474.215,10.339,83.681,9.1447,9.2123
9,2025-10-05,22.433,7.471,255.0,7.542,69.812,425.66,9.786,83.349,9.2123,9.2207
9,2025-10-06,21.991,5.371,255.0,7.975,,431.756,9.611,82.694,9.2207,9.221
9,2025-10-07,22.29,5.73,255.0,7.71,62.418,,10.007,86.302,9.221,9.163
9,2025-10-08,24.576,5.589,255.0,7.882,63.608,409.12,9.4,,9.163,9.145
9,2025-10-09,21.502,5.657,255.0,7.434,63.146,403.521,9.724,91.502,9.145,9.1482
9,2025-10-10,20.393,5.952,,7.584,65.448,414.636,9.912,83.806,9.1482,9.1485
9,2025-10-11,23.325,6.746,255.0,8.029,56.391,401.42,9.326,89.982,9.1485,9.1756
9,2025-10-12,21.41,6.109,255.0,7.625,65.287,374.031,8.85,85.373,9.1756,9.1753
9,2025-10-13,21.763,5.728,255.0,7.629,64.362,353.738,8.55,89.366,9.1753,9.1481
9,2025-10-14,20.959,6.79,255.0,7.537,65.844,511.184,10.34,87.714,9.1481,9.1702
9,2025-10-15,20.492,,255.0,7.75,67.473,342.326,9.779,90.757,9.1702,9.1641
9,2025-10-16,18.868,5.632,255.0,7.275,45.03,369.795,10.062,82.625,9.1641,9.1639
9,2025-10-17,20.504,4.797,255.0,7.804,51.473,274.877,8.54,88.251,9.1639,9.145
9,2025-10-18,21.202,6.003,255.0,7.104,64.097,382.044,9.646,86.677,9.145,9.1286
9,2025-10-19,20.434,6.01,255.0,7.481,58.262,343.131,10.411,89.645,9.1286,9.1081
9,2025-10-20,19.845,6.453,255.0,7.138,76.839,339.927,9.284,87.738,9.1081,9.0983
9,2025-10-21,19.095,5.631,255.0,6.994,55.823,314.813,9.308,85.091,9.0983,9.1207
9,2025-10-22,21.05,6.718,255.0,7.237,62.456,360.873,10.541,85.673,9.1207,9.1009
9,2025-10-23,20.255,5.568,255.0,7.362,52.889,320.845,9.215,87.82,9.1009,9.1081
9,2025-10-24,20.649,6.291,255.0,7.247,73.228,365.515,9.283,86.972,9.1081,9.0868
9,2025-10-25,22.746,5.625,255.0,7.078,62.843,338.02,9.966,89.177,9.0868,9.1039
9,2025-10-26,20.985,4.803,255.0,7.098,58.807,307.912,8.685,84.17,9.1039,9.1379
9,2025-10-27,22.274,6.543,255.0,7.216,70.77,390.345,10.626,84.418,9.1379,9.1157
9,2025-10-28,23.294,6.175,255.0,7.31,54.35,379.036,8.976,88.601,9.1157,9.1384
9,2025-10-29,22.375,4.403,255.0,6.777,65.839,427.384,,86.5,9.1384,9.1113
9,2025-10-30,21.971,5.995,255.0,6.933,52.535,426.067,9.54,84.633,9.1113,9.1038
9,2025-10-31,22.932,5.75,255.0,7.082,67.347,461.349,10.301,87.237,9.1038,9.0717
9,2025-11-01,23.767,5.307,255.0,7.473,88.446,435.285,8.639,89.376,9.0717,9.0468
9,2025-11-02,25.214,4.66,255.0,6.794,72.498,487.602,9.067,87.948,9.0468,9.0805
9,2025-11-03,22.845,5.366,255.0,7.257,74.88,480.864,9.117,89.183,9.0805,9.0915
9,2025-11-04,23.682,6.07,255.0,7.226,65.929,490.954,9.741,85.578,9.0915,9.1454
9,2025-11-05,23.553,5.755,255.0,6.904,82.046,508.243,9.958,86.821,9.1454,9.1287
9,2025-11-06,23.841,5.983,255.0,7.188,63.057,542.34,10.421,84.618,9.1287,9.0985
9,2025-11-07,23.66,4.502,255.0,7.122,73.61,519.785,9.777,91.598,9.0985,9.1058
9,2025-11-08,23.873,6.326,255.0,7.002,86.255,504.144,10.178,81.456,9.1058,9.1374
9,2025-11-09,23.34,5.726,255.0,7.012,69.323,484.362,9.471,86.541,9.1374,9.1097
9,2025-11-10,22.851,7.281,255.0,7.247,80.858,470.103,10.594,82.433,9.1097,9.118
9,2025-11-11,22.02,6.356,255.0,7.493,84.481,534.146,9.665,88.9,9.118,9.118
9,2025-11-12,23.963,6.337,255.0,7.184,87.373,448.509,9.706,86.868,9.118,9.1536
9,2025-11-13,22.483,6.004,255.0,7.08,77.819,425.588,9.842,86.991,9.1536,9.1606
9,2025-11-14,22.399,4.398,255.0,7.696,90.393,441.936,9.138,86.486,9.1606,9.2182
9,2025-11-15,23.064,6.856,255.0,7.491,91.58,392.852,9.975,89.537,9.2182,9.2485
9,2025-11-16,22.498,6.366,255.0,7.456,86.757,498.237,9.943,89.124,9.2485,9.2263
9,2025-11-17,21.981,6.127,255.0,7.242,89.523,387.265,10.063,85.641,9.2263,9.2226
9,2025-11-18,24.001,6.142,255.0,,94.883,376.801,9.787,88.778,9.2226,9.2323
9,2025-11-19,22.003,6.879,255.0,7.722,90.443,411.697,10.388,90.074,9.2323,9.2644
9,2025-11-20,22.011,5.329,255.0,7.655,78.229,400.477,9.269,,9.2644,9.3042
9,2025-11-21,22.584,7.092,255.0,7.701,71.807,335.982,10.104,89.285,9.3042,9.3374
9,2025-11-22,24.298,5.734,255.0,8.127,70.628,432.692,9.565,85.998,9.3374,9.3201
9,2025-11-23,24.189,5.896,255.0,7.648,71.607,334.169,9.338,85.521,9.3201,9.2971
9,2025-11-24,24.543,6.298,255.0,7.815,86.365,423.611,10.243,86.529,9.2971,9.3139
9,2025-11-25,24.303,6.529,255.0,7.751,80.788,281.702,10.004,89.087,9.3139,9.3475
9,2025-11-26,24.713,6.102,255.0,7.804,78.459,272.1,9.662,84.597,9.3475,9.369
9,2025-11-27,23.666,5.85,255.0,7.745,94.051,264.67,9.737,85.889,9.369,9.3702
9,2025-11-28,23.867,6.927,255.0,7.632,60.534,384.797,10.625,85.941,9.3702,9.4059
